address,has_script,qty_night,utxos,pct_of_supply
addr1z9vcd07vpjluvr0v3hu8w9wvjhgrs9a2cwrtp6wn8ksrkwwy59ktvaxfc7dg32q3vgxcf0tkkfj2tqu52g44s7y9lvasf49hzp,true,5349200.64115,1,0.0223
addr1z9vcd07vpjluvr0v3hu8w9wvjhgrs9a2cwrtp6wn8ksrkwt7kqmccfnrtmd0cawm27s8q2s8sdyt87akv0ht9f3cvd2sjvw3r0,true,5343068.652158,1,0.0223
addr1w9el99gcmgqp8fn3gkx4ycj2fq5vtdd7mtlc49gtqp3mrnckmpaw8,true,5303652.792984,1,0.0221
addr1vxwlwkhlr958x323zpvw33ng5kg6qxuu0s0f9qqk6ku78xs95e2q3,false,5275896.125695,95,0.022
addr1qxvqukuaeq5gh0yfyy5ws3hc2mqvthqxpmug3k7mc8mz8te9sana7qv3mxl7nfwa7vtxqlm93z6etsg2fkkxpw0xcv4q9753t2,false,5144139.972345,1,0.0214
addr1vyeze6sepgrveg8vjeknza59da8pmp5u3v5muga6nvyhhdcxql6vl,false,5098866.23,6,0.0212
addr1qxeqq46mvu2sepv0gqjr8jymcvxls83auz6p4v3vlg9ylsdquq3fd457xmg5l9yarhvkyerutg77wp2dqwusvelx9t2shrvn5r,false,5003481.137701,1,0.0208
addr1qyccd8e4axkcjzutydvcl06rnd6v8unhhj8py0738futry72mcrlc2g79dgngeqv6sqffqjsdqvl5kmejkuyssp6dwvq00qpda,false,5000005.0,2,0.0208
addr1q8pmk843nyvn8zavy7jdfmvf8exsmh7ld845nljyusph7msr8sf9rmy4f02w8ar9ar4muh3vlgnj7hqaf04suqscc6pqyc4uxc,false,5000001.10568,1,0.0208
addr1qx708ql2czuqzjcxmynd8rh6p69f9zv39am3p0lvnfhlg50ss0e0ewtanu4r4trly2n8aw0e45jppm66k9jwuw3w0h2sm0d3d9,false,5000000.0,1,0.0208
addr1q8rc8dk2jzv2v00gf8rh6xf38dvcynsjrcwmhdv5ymk8ja20ypzz5jyfmrxupwdmxrt78dd3p6u0r2e302cgyr79qxgsnfx7fh,false,5000000.0,1,0.0208
addr1q832v3ufa8awxqx4d5nm9sjy48aq2t7hdqrzqu40p56ufwcdxkrl9jl3z467xwe98n2792k6fwjs0ghtp74pfajxnftqzhejju,false,5000000.0,2,0.0208
addr1qxp398e8gj35ege34c9wzu9enwpu30cp58nqfup359xxlqpaks2u7vjlr3frvanqegnc5k5zplhw7v7wncaeaytu4fuqn233f5,false,5000000.0,1,0.0208
addr1q963p6rwra49xupz9vdf34q0ktlfez4pufm6xnutz747jxn5yku5hue7h7uv2rd02wst8jhjtel5rdtsx32mddz94lsqncs3r8,false,4971264.439284,1,0.0207
addr1z9vcd07vpjluvr0v3hu8w9wvjhgrs9a2cwrtp6wn8ksrkwtw25u4d7wws6cz2eey6dwjlsayy6tvue7g7y8yzkhvtups093pdt,true,4965331.697616,1,0.0207
addr1z9vcd07vpjluvr0v3hu8w9wvjhgrs9a2cwrtp6wn8ksrkwdmt98xf5xvge3nz7ky7etfudte8rdn76lttwmlc67rdwhskjpvgj,true,4957611.634059,1,0.0207
addr1qxp0x53scqywwhva80vukr7hcmgfwmcdxkjg7jzlealxhdnwdz5laxsvsudestkj4zkqshs4zed2sq7nzqmekfx339xs4526gz,false,4759400.248458,2,0.0198
addr1q9eugh95929v37hdyfcd5mydukx09txr2v9mnanmz4v40d0w806dqp8p0ymx40mt3ljs6pad2q6mk8663386amnk46mshlqe4d,false,4583580.5013,4,0.0191
addr1q9ztwkmx3uexr8wyd0n8gqhd5epr7wf9ywnytv2sx9p8nlrdptxsf9k9tmy00e4tffnl0wfg3fnz8sgswu7mc4nqy2rs0xzp2p,false,4556961.250901,20,0.019
DdzFFzCqrht71mch8Kv6GhYc6jvmdj39cxf3tojWzi9diVEjCdrXtRQ9NNLzsxM6ydp7QtuaQ9v9YXDHtCwdvFEJphPFJsptqzAe8i3q,false,4375382.770394,1,0.0182
addr1z9vcd07vpjluvr0v3hu8w9wvjhgrs9a2cwrtp6wn8ksrkw0me7r8fs9npxrqth9w8lw0scz0gyjaka4yd9l8x5fcqu8qx3a3nv,true,4374511.304572,1,0.0182
addr1z9vcd07vpjluvr0v3hu8w9wvjhgrs9a2cwrtp6wn8ksrkwtgjcssltx4et2eduy2ueh8m0nagum5dewjjkthvy8rvx3qcnrn2u,true,4355055.116317,1,0.0181
addr1z9vcd07vpjluvr0v3hu8w9wvjhgrs9a2cwrtp6wn8ksrkwvqmzzucr08ut20qh2qa8ugvgjnhcf07u59nzc4vuvyxvfq47zf8u,true,4300333.739532,1,0.0179
addr1q8w5xxzdg2thtwytl9f8s4p7lr5c0gx76l4amtfk9j3jhkz6elut5zc0t866njpvrc7ays4nshwdtshcapcyvu8ry7yqthp2t0,false,4257622.939122,6,0.0177
addr1vx3r773a0uu4s9x3q7shcac0zgfepmqtuxttwtdtnwp4m4qhzysan,false,4237258.283748,44,0.0177
addr1qyjfeew8c0u4g58sznals3stzu8e5nw0j59f58654sukgu0rzr27g03klu862usxqsru794d03gzkk8n86ta34n85z0sc8plrl,false,4221046.8,1,0.0176
addr1v8pevh00wvhh4jgzet02t78tnym2sqt6k2nt9lvz4drjt5qd30xvn,false,4219858.314329,47,0.0176
addr1q8hylgrvzvzcypfwxycu0x848htqy6hcuuhz02tqvmy6c5p0fqx90nvrn89mwkaru7cxdy53p96py0cph8fl7g4sxmtqpqxren,false,4153457.668378,5,0.0173
addr1q8yyfldky9k22dd65m9we4unx9ssurtvy0g4fgkhtx28m6crnhfd5k2xynccp4t08a5sz0u9euvzqhj2h3hghqrt5qjsdrzydm,false,4134359.465586,1,0.0172
addr1q9je69dp02paxv66mtwwejv8kyzrs2g0f7f4dj6l0r2s73h2nl8qsuxfqxj45d0kk0fyjkwzjjm6gkzs8l74smgfztzsxj4e4q,false,4126961.388624,2,0.0172
addr1q9nd9yj5umartqm3aakllfu90ykffk8329xnn42pk5wy2aajl3att7rxc40zj79t9x87syfshllcq52kt58ra4zhtjjsdk7q99,false,4121068.3967,2,0.0172
addr1qx9ffq9fy35r3uq7gh295kvk9dduksxlnwf0kmkr6l273a6slzx4zd8rq77pjs94f8mm66px4mf6ng826x5cf4raj4zq9439w2,false,4105386.9752,17,0.0171
addr1qyejtsrxhk3dmhy3s6945de5r4w6s6wa8xdtf6hv0aqkh0l5yzlrtpj36fewfz304l0e9jxnu3e83cw50wnnphzyh5wqk6wt7h,false,4066956.510565,1,0.0169
addr1q82w7nw7ynez973yehzyt7sq4f5g9tewy3f4j5d0aeptrrde3s336ujkj3tkhgvktua4vw90t63edlw7et9an20wyyns9hp873,false,4050098.417348,11,0.0169
addr1qxzd26vgl2wu3uzv7wrh236tfhzfs7qdjv3nhya7846zxdmrf6kz37yz2tp3vt9jylgh70qyejgreksxfnnwudqlea9slcrmgx,false,4037207.052205,7,0.0168
addr1q9h6j46l423whrqqat0j0wdd03wzjmlsg4ndqhzp6v53xx7enzwz75yhw8z5kqajpqkea5p2fhhrh782ce02wgcq7daqjry6u2,false,4030321.0,1,0.0168
addr1q95y8a7eh8gg407ywqfrgltja6kefeu00l6m5nst56hymd8rzr27g03klu862usxqsru794d03gzkk8n86ta34n85z0snyrphd,false,3962167.540024,1,0.0165
addr1z9vcd07vpjluvr0v3hu8w9wvjhgrs9a2cwrtp6wn8ksrkwth7sec3ht3xxdh8txna0586fa2m3s4u0nzm67z7uxexnmsww5evd,true,3898959.993664,1,0.0162
addr1z9vcd07vpjluvr0v3hu8w9wvjhgrs9a2cwrtp6wn8ksrkwvwt7tdgsymm9cvppdvxhxxrjnt4nztz2fng8x3uf9sndtqmjahaa,true,3882536.990628,1,0.0162
addr1vxc0u8wet6dvpnqa7ru0z5swg0hs5273yay2a7sw0nevxrcdk2weh,false,3844842.976053,24,0.016
addr1qx6545nz6jmd9mdmz0zx6s6txy73ry3qqkuqlrestqkh2j94ftfx949k6tkmky7yd4p5kvfazxfzqpdcp78nqkpdw4yqyc9x9k,false,3830936.0,3,0.016
addr1qy7fccxe49xh2amgfc7fsk54smzm0k7akutu6jndyc4e85vjlj6t85qys4k0mu8tk7p04aahxvd2kgc7y89gplgc4jaszsr9ce,false,3807667.2689,7,0.0159
addr1q8lqt6f8dvtst3h25vhdl8jnuyskqsu72h6sa7wt2ur38uh7qh5jw6chqhrw4gewm7098cfpvppeu404pmuuk4c8z0eqd8xh4f,false,3806684.181274,2,0.0159
addr1q94hsw4eh7u233qtk26l0qcgzdlpxh86emmatdc2qpc4ke75u53mm2rvw58p79hvy7rt5fnrmw6yndlfcf0q5zhlgrwspggjj9,false,3795691.200464,17,0.0158
addr1q87kdwsgnj9hxt9k36cds5sklhp92qrsx5xr9yv00hwuaph577u7fl75ey04ys7jmy74lm4j90hj90d9sjp2mpfu49pq8kyzzl,false,3769354.5516,1,0.0157
addr1z9vcd07vpjluvr0v3hu8w9wvjhgrs9a2cwrtp6wn8ksrkwvgcp56xhxfs9kmjdy3c3su0n52h8njv3jhnq82ex9jcmmql9xeqf,true,3735915.142968,1,0.0156
addr1q89tqsq9umunmlg87wegnpj2mzp9p38zgz6sskvn4zm64ymvpzxez8g0nuhuazcm9man7749kczdpfpdtfmxr22ehnasfn6nxa,false,3731720.422387,28,0.0155
addr1q9m32g0ws3g759p54cdc8hffxa5nt0n8z9rqvxrejltgrtzk70zah7pwgdgxk8gdddf4e226vnt9cyqd4j5mcwkw9lls2u0x4v,false,3712500.96,3,0.0155
addr1z9vcd07vpjluvr0v3hu8w9wvjhgrs9a2cwrtp6wn8ksrkwtczjc8u7c8vser6zkzgd42zdz9zk6z9fec22x5xqgllzjs92rpcl,true,3701572.920885,1,0.0154
addr1z9vcd07vpjluvr0v3hu8w9wvjhgrs9a2cwrtp6wn8ksrkww9gm0k00q0knslhureswr7jajpyvgqjsy5l9lpd4pqkqpsmy3ke3,true,3664433.044411,1,0.0153
addr1q8z5dhm8hs8mfc0m7puc8plfweqjxyqfgz20jlsk6sstqq79gm0k00q0knslhureswr7jajpyvgqjsy5l9lpd4pqkqpsxrmkk3,false,3664433.04441,2,0.0153
addr1z9vcd07vpjluvr0v3hu8w9wvjhgrs9a2cwrtp6wn8ksrkwgfdxjzl3nahsyg68lzcpqh7tunv9q56key3uy80er306lqh8pg93,true,3652950.848182,1,0.0152
addr1qyyknfp0ce7mczydrl3vqstl97fkzs2dtvjg7zrhu3cha0sfdxjzl3nahsyg68lzcpqh7tunv9q56key3uy80er306lqzxlrlw,false,3652950.848182,2,0.0152
addr1z9vcd07vpjluvr0v3hu8w9wvjhgrs9a2cwrtp6wn8ksrkww4a0lt4xxe0yaj4lap02r69tkp0gfsj95cln8zmz7xzx6slj3xea,true,3646142.301939,1,0.0152
addr1q827hl46nrvhjwe2l7sh4paz4mqh5ycfz6v0en3d30rprdw4a0lt4xxe0yaj4lap02r69tkp0gfsj95cln8zmz7xzx6ss6ud6t,false,3646142.301936,2,0.0152
addr1z9vcd07vpjluvr0v3hu8w9wvjhgrs9a2cwrtp6wn8ksrkw0h3nxafjf7cdv4wdkv64w3nsxzwuja8wmn23s8uangs9js5q47pu,true,3645728.658612,1,0.0152
addr1qygf4gqq4kq3e6w5k79ja6wqn8uvf35p2pwe22w2fz4d96lh3nxafjf7cdv4wdkv64w3nsxzwuja8wmn23s8uangs9jsp5xr9v,false,3645728.658612,2,0.0152
addr1z9vcd07vpjluvr0v3hu8w9wvjhgrs9a2cwrtp6wn8ksrkwd6lm9acx3kh6rlyrgw8ea9pe35hzlx7rayynxkrp5hgjrqhccqf9,true,3644961.716663,1,0.0152
addr1qxa0aj7urgmtapljp58ru7jsuc6t30n0p7jzfntps6t5fp46lm9acx3kh6rlyrgw8ea9pe35hzlx7rayynxkrp5hgjrqpy3p6n,false,3644961.71666,2,0.0152
addr1z9vcd07vpjluvr0v3hu8w9wvjhgrs9a2cwrtp6wn8ksrkw0fesk2phjtqhgpfmk7s3thletg8qsmlccuatd697mf2n5skhv28g,true,3642763.251974,1,0.0152
addr1q85uct9qme9st5q5am0gg4mlu45rsgdluvww4kazld54f60fesk2phjtqhgpfmk7s3thletg8qsmlccuatd697mf2n5swvlygy,false,3642763.251974,2,0.0152
addr1q8heryckxma0ut7pjmnc056savp2z7vangrkghnmz2j2aqlzr7w344s0lumwmu87l0qhu8d7qedem2ef6rpgn6utlrzsnvkpw4,false,3638625.0,1,0.0152
addr1z9vcd07vpjluvr0v3hu8w9wvjhgrs9a2cwrtp6wn8ksrkw0vgk0r3gakkjj88ek5ulazjvewhgkrq34p6tm0ecrajwdswulk9x,true,3633617.434439,1,0.0151
addr1q8kyt83c5wmtffrnum2w073fxvht5tpsg6sa9ahuup7e8xlvgk0r3gakkjj88ek5ulazjvewhgkrq34p6tm0ecrajwdsywluz8,false,3633617.434436,2,0.0151
addr1z9vcd07vpjluvr0v3hu8w9wvjhgrs9a2cwrtp6wn8ksrkww427h5sdjcfz95pwtnjzqm4d2thw3vz93g9xnzxfkfzdjqtvtfm9,true,3625409.853481,3,0.0151
addr1z9vcd07vpjluvr0v3hu8w9wvjhgrs9a2cwrtp6wn8ksrkwgm22vzs2nj0pqmfg9d2dzyz7fxw44cmpjrgrgsul5z7unsmuyxn8,true,3621126.424015,1,0.0151
addr1qyd49xpg9fe8ssd55zk4x3zp0yn826udsep5p5gw06p0wfcm22vzs2nj0pqmfg9d2dzyz7fxw44cmpjrgrgsul5z7unshcd9hy,false,3621126.424014,2,0.0151
addr1z9vcd07vpjluvr0v3hu8w9wvjhgrs9a2cwrtp6wn8ksrkw0tvr9e4p5j053q7weqxtq0scnqd4g3zj06t8l9yjj4c9vq6du2vx,true,3619485.281173,1,0.0151
addr1q84kpju6s6f86gs08vsr9s8cvfsx65g3f8a9nljjff2uzk8tvr9e4p5j053q7weqxtq0scnqd4g3zj06t8l9yjj4c9vqamfjk0,false,3619485.28117,2,0.0151
addr1z9vcd07vpjluvr0v3hu8w9wvjhgrs9a2cwrtp6wn8ksrkw2un2thjcqme3ah9cuyn0h8xyesyad33wr5ldhxt93nkndqmj6332,true,3619426.627293,1,0.0151
addr1z9vcd07vpjluvr0v3hu8w9wvjhgrs9a2cwrtp6wn8ksrkwwv4ulxkv5pekzedcwu2jy3hd0fslfaejp06qxzldsye0fq6gww0r,true,3619391.163087,1,0.0151
addr1q8x270ntx2qumpvku8w9fzgmkh5c057ueqhaqrp0kczvh5kv4ulxkv5pekzedcwu2jy3hd0fslfaejp06qxzldsye0fqagtlhe,false,3619391.163084,2,0.0151
addr1q9wf49mevqduc7mjuwzfhmnnzvczwkcchp60kmn9jcemfkjun2thjcqme3ah9cuyn0h8xyesyad33wr5ldhxt93nkndq43mufr,false,3618926.627292,2,0.0151
addr1z9vcd07vpjluvr0v3hu8w9wvjhgrs9a2cwrtp6wn8ksrkwt63vc8ymq8m6syjn39mvmx2x9n70ekpju9l78gmun2ljesjjz0uz,true,3615974.888051,1,0.0151
addr1q9agkvrjdsraagzffcjakdn9rzel8umqewzllr5d7f40evm63vc8ymq8m6syjn39mvmx2x9n70ekpju9l78gmun2ljesyfxwev,false,3615974.88805,2,0.0151
addr1z9vcd07vpjluvr0v3hu8w9wvjhgrs9a2cwrtp6wn8ksrkwwxpnfs5lxsu70qzvsxyyfp5qqj7kmvaq4xz7kfxu3m0chspew9j2,true,3614324.858516,1,0.0151
addr1q9c8sw7kkjgenm8s36uk2qn93gdreylqsza8alfsyrp0wfms0qaaddy3n8k0pr4ev5pxtzs68jf7pq960m7nqgxz7unsr598r8,false,3612857.639336,2,0.0151
addr1z9vcd07vpjluvr0v3hu8w9wvjhgrs9a2cwrtp6wn8ksrkwts0qaaddy3n8k0pr4ev5pxtzs68jf7pq960m7nqgxz7uns8zefr9,true,3612857.639336,1,0.0151
addr1z9vcd07vpjluvr0v3hu8w9wvjhgrs9a2cwrtp6wn8ksrkwgrszjq0svn0vj5q0zhu4rcgcugfxxnjg8c2f0lt3jkxhrsxyg7m2,true,3609831.874342,1,0.015
addr1qypcpfq8cxfhkf2q83t723uyvwyynrfeyru9yhl4cetrt3crszjq0svn0vj5q0zhu4rcgcugfxxnjg8c2f0lt3jkxhrsmnezaw,false,3609831.87434,2,0.015
addr1z9vcd07vpjluvr0v3hu8w9wvjhgrs9a2cwrtp6wn8ksrkwvqu299xuajj3k32ds8z2q69c5gqw6cxj4tfvq2d6w3x0hsp0v84m,true,3605795.406141,1,0.015
addr1qxqw9zjnwwefgmg4xcr39qdzu2yq8dvrf245kq9xa8gn8muqu299xuajj3k32ds8z2q69c5gqw6cxj4tfvq2d6w3x0hshsrsnj,false,3605795.406138,2,0.015
addr1z9vcd07vpjluvr0v3hu8w9wvjhgrs9a2cwrtp6wn8ksrkw22pnr4panva9q37g8q3akaxkmhmqmaxtwr2glqn9a8q7es5ctty6,true,3604043.279084,1,0.015
addr1q99qe36s7ekwjsglyrsg7mwntdmasd7n9hp4y0sfj7ns0v62pnr4panva9q37g8q3akaxkmhmqmaxtwr2glqn9a8q7eseva905,false,3604043.279084,2,0.015
addr1z9vcd07vpjluvr0v3hu8w9wvjhgrs9a2cwrtp6wn8ksrkwdy8vnev9ypzpnmwqmw5lzaas7hn60z0r0eu7x2lz4jv3fscym90x,true,3599601.121463,1,0.015
addr1qxjrkfukzjq3qeahqdh203w7c0tea8383hu70r9032exg5ay8vnev9ypzpnmwqmw5lzaas7hn60z0r0eu7x2lz4jv3fs02fw4g,false,3599601.12146,2,0.015
addr1z9vcd07vpjluvr0v3hu8w9wvjhgrs9a2cwrtp6wn8ksrkwgmh8yndn29kke097wyt7l6f0fqfllwvq9en9kg8v69felspecpt3,true,3598681.075236,1,0.015
addr1qydmnjfke4zmtvhjl8z9l0ayh5syllhxqzuejmyrkdz5ulcmh8yndn29kke097wyt7l6f0fqfllwvq9en9kg8v69fels37ac40,false,3598681.075234,2,0.015
addr1z9dth23wk9mm2ars073kzl35xc5463wh090qsarz822sfkjjqwf6ykfcuumuv6shvw6nmvrjg820s4dhm7y08vzmjn5q4axulw,true,3596500.0,2,0.015
addr1z9vcd07vpjluvr0v3hu8w9wvjhgrs9a2cwrtp6wn8ksrkwtqky8hmm5gwdr6a6qj9q4w8e4njv4p52lpea77a5zm5xrqusud5p,true,3595572.290093,1,0.015
addr1q9stzrmaa6y8x3awaqfzs2hru6eex2s690su7l0w6pd6rpnqky8hmm5gwdr6a6qj9q4w8e4njv4p52lpea77a5zm5xrquhxl35,false,3595572.290092,2,0.015
addr1z9vcd07vpjluvr0v3hu8w9wvjhgrs9a2cwrtp6wn8ksrkw0hst52zdr7ayyes4sa3d6ukw0ghpe3tgvxqmqju4mn93qs7y6p4e,true,3591911.392125,1,0.015
addr1q8mc969px3lwjzvc2cwckawt885tsuc45xrqdsfw2aejcs0hst52zdr7ayyes4sa3d6ukw0ghpe3tgvxqmqju4mn93qsg2299v,false,3591911.392122,2,0.015
addr1z9vcd07vpjluvr0v3hu8w9wvjhgrs9a2cwrtp6wn8ksrkwwsj8l5k74zg59nyjh6cvu2l5d7nsxknmax77l0xur2slpqess66d,true,3590819.769121,1,0.015
addr1q8gfrl6t023y2zejftavxw906xlfcrtfa7n000hnwp4g0sksj8l5k74zg59nyjh6cvu2l5d7nsxknmax77l0xur2slpq7qf5pm,false,3590819.769118,2,0.015
addr1q9h4f2vhh5vnqgnsejan3psw6mj3a504fxlqm2eh3262qufesdvfs83ulr22vprsv9mwnt0vgkfwxlflxkns32twqzdqjpq2na,false,3589846.636009,61,0.015
addr1z9vcd07vpjluvr0v3hu8w9wvjhgrs9a2cwrtp6wn8ksrkw0qkqgdhkgaj0m805wsw2ladlhwur64et0uksmw3w3yvmrqzvsr6s,true,3586866.179723,1,0.0149
addr1q8stqyxmmywe8anh68g8907klmhwpa2u4h7tgdhghgjxd3hqkqgdhkgaj0m805wsw2ladlhwur64et0uksmw3w3yvmrqhp4wx3,false,3586866.179722,2,0.0149
addr1z9vcd07vpjluvr0v3hu8w9wvjhgrs9a2cwrtp6wn8ksrkwd8ecnx8tryaylk8p727aga5tjh3hlrgcxvzapazmlmqaws2eeahw,true,3579204.86249,1,0.0149
addr1qxnuufnr43jwj0mrsl90w5w69etcml35vrxpws73dlaswhd8ecnx8tryaylk8p727aga5tjh3hlrgcxvzapazmlmqawsq6l7jv,false,3579204.862488,2,0.0149
addr1z9vcd07vpjluvr0v3hu8w9wvjhgrs9a2cwrtp6wn8ksrkwwhnpkgvk2hdaupw9ja0ud2ly8gjlc3lz9sxmaxc7m3n4ysd76wmt,true,3579018.725747,1,0.0149
addr1q8tesmyxt9tk77qhzewh7x40jr5f0ugl3zcrd7nv0dce6jwhnpkgvk2hdaupw9ja0ud2ly8gjlc3lz9sxmaxc7m3n4ysqevzse,false,3579018.725744,2,0.0149
addr1z9vcd07vpjluvr0v3hu8w9wvjhgrs9a2cwrtp6wn8ksrkwt6lthp9rwrpm2cy5zw3x8fl7c5kgy84xqwvpyq6grnvjlsg5hmae,true,3571684.531723,1,0.0149
addr1q9a04msj3hpsa4vz2p8gnr5llv2tyzr6nq8xqjqdypekf0m6lthp9rwrpm2cy5zw3x8fl7c5kgy84xqwvpyq6grnvjlsg0ztty,false,3570684.531722,2,0.0149
addr1z9vcd07vpjluvr0v3hu8w9wvjhgrs9a2cwrtp6wn8ksrkw27skmacu23n8wn60v60e7p3ucc2xyseckuhlg9s9suuryqtzjujp,true,3570454.737701,1,0.0149
addr1q90gtd7uw9genhfa8kd8ulqc7vv9rzgvutwtl5zczcwwpjz7skmacu23n8wn60v60e7p3ucc2xyseckuhlg9s9suuryqmw86yk,false,3570454.737698,2,0.0149
addr1qyfd2wrqjxfxttvu3lq4sv0cs4ser6fd38frqu763ufg67cj65uxpyvjvkkeer7ptqcl3ptpj85jmzwjxpea4rcj34as8a0yee,false,3565533.508376,2,0.0149
addr1z9vcd07vpjluvr0v3hu8w9wvjhgrs9a2cwrtp6wn8ksrkwgj65uxpyvjvkkeer7ptqcl3ptpj85jmzwjxpea4rcj34asvwkduj,true,3565533.508376,1,0.0149
addr1z9vcd07vpjluvr0v3hu8w9wvjhgrs9a2cwrtp6wn8ksrkwv0n5cgf8q2fqs68m0nlfpn5n6h209fhyn469scv0aq8gxsd5j0yn,true,3565303.618624,1,0.0149
addr1qx8e6vyyns9ysgdrahel5se6fat48j5mjf6azcvx87sr5rv0n5cgf8q2fqs68m0nlfpn5n6h209fhyn469scv0aq8gxskqkm83,false,3565303.618624,2,0.0149
addr1q8nrhnqwwl5kgg6ywghfgknqlv4azdayfu9h3x80kysx358x80xqualfvs35gu3wj3dxp7et6ym6gnct0zvwlvfqdrgq6s7zkq,false,3565298.161038,2,0.0149
addr1z9vcd07vpjluvr0v3hu8w9wvjhgrs9a2cwrtp6wn8ksrkw0x80xqualfvs35gu3wj3dxp7et6ym6gnct0zvwlvfqdrgq4lfj9f,true,3565298.161038,1,0.0149
addr1z9vcd07vpjluvr0v3hu8w9wvjhgrs9a2cwrtp6wn8ksrkwtr8fnefvl0xsy2zr5xaryctwx2nnf977rzt46kywj3969qr83qfu,true,3562852.865673,1,0.0148
addr1q93n5eu5k0hngz9pp6rw3jv9hr9fe5jl0p396atz8fgjaznr8fnefvl0xsy2zr5xaryctwx2nnf977rzt46kywj3969qck42nd,false,3562852.865672,2,0.0148
addr1q9jqejrj85nups5nv663z6leu9laee6hd2vznt5ln8lcyqtypny8y0f8crpfxe44z94lnctlmnn4w65c9xhflx0lsgqs29y2dp,false,3562801.558208,2,0.0148
addr1z9vcd07vpjluvr0v3hu8w9wvjhgrs9a2cwrtp6wn8ksrkwtypny8y0f8crpfxe44z94lnctlmnn4w65c9xhflx0lsgqs9g52w4,true,3562801.558208,1,0.0148
addr1qxdw4lj76x2z0pf09w5pph943fr7f9admn7qtdez5jqran588lcczqhtwv78zsq9p2atxjg5qhg3yft9z4djhpx7ftmqcxvpmf,false,3542762.891428,26,0.0148
addr1z9vcd07vpjluvr0v3hu8w9wvjhgrs9a2cwrtp6wn8ksrkwvmm3yy3cqcjgmtcpem3595svwuztd2p2sz5z7u40dq8htqph9csh,true,3531101.025889,1,0.0147
addr1q9tn78gr526z7adx6de5w95m84vjtl6mkkv4ujx2ne84x0sjq3nsd7xcy2xu3j7pgf8ue86jgtjzkp99vuuu95v2p76sukkxw9,false,3528347.354062,30,0.0147
addr1qyvkauadk9vmcaxy3lwzq6tjf7zxcsxeyrectdecrvynl87427h5sdjcfz95pwtnjzqm4d2thw3vz93g9xnzxfkfzdjq38cvh9,false,3508947.451548,2,0.0146
addr1z9vcd07vpjluvr0v3hu8w9wvjhgrs9a2cwrtp6wn8ksrkwd0alpnaa3q9gdunp4ws6te32y2ulf4ysx3hj5wzet8rs9q2rp2mv,true,3461638.555798,1,0.0144
addr1q9zjqg3uxuncg5fu85593ecqveld4kvjsd93dqlm40ds79d0alpnaa3q9gdunp4ws6te32y2ulf4ysx3hj5wzet8rs9q2p8cyd,false,3437567.250953,2,0.0143
addr1v8zmclg0wa7na0445qk29yw4e20kzmrs0laeqknlksmseqslf0r35,false,3410858.771186,70,0.0142
addr1qyr4xctkh9yqgt02uxw25e726kls0fxwwwrf4fsdtnshuxncc8h6eldg66r23ltcd8spr4ll6uzldx9ts6g2ppkgylls7gldz8,false,3401396.407644,2,0.0142
addr1qx8vtwresh3wujdz0jx0ftwe5a55rz56jez9hghf76zgkhgamd4k6akwzusdt9rl2suzt247hhwnuanp8e49tp74upvs8c9g4v,false,3399456.585631,1,0.0142
addr1q96540nvyaqfc7xxygas27yhflxc4zc3sswngdrsh9vx2md5ppkqfazcmvgxgajhagd2jd6unxcw24nkcpx2djs9e5vq308kwm,false,3375585.8923,3,0.0141
addr1q85nqhk2mmsyxwn03wyztslkc9320ev0cx98s0m5nmajfu53cr8v52srx6z6hxxcw5f7wp7twem0tu8vsdsns7kuk9pquz9ruh,false,3360697.163978,1,0.014
addr1qxvs7vzepd2fjzfx9400lsjaeqxus7pktsgldthg7fk3fy5asj639z8xkd0r9p9ujad4qufxjp2fc5ya3hgpprg4d5hqw4mdnc,false,3308408.325207,6,0.0138
addr1z9vcd07vpjluvr0v3hu8w9wvjhgrs9a2cwrtp6wn8ksrkwwkrwg624d76jjjgkyp9fu930wxz92lyq9e0tk78gg43ycqkuwzgn,true,3234090.343242,1,0.0135
addr1qxfutkp6wspjh4jvfxga7m40zq858vwpheh7r5ehk82k9rxtrqkxrnppc0yvwx8knfd46w2meltvg6pn8u58srvf98zsv08emp,false,3228679.0,7,0.0135
addr1qxan6e36xc674twgurdw5k0f7h45yap5r7fl79ms2fvh6phrzr27g03klu862usxqsru794d03gzkk8n86ta34n85z0sszzumn,false,3217583.598997,1,0.0134
addr1qxp9ay48ps2dphuza07j7l34geuy3q43d6n9htpa0ju0k8x2npy58ky0jqcc5s4y0anwfmjjfzezqkljtqddwwtphnts7v9vc3,false,3188149.454287,1,0.0133
addr1q93s90un60ec37d482nfzddf058hgv45shwsyp9ktrgucamjjfcwzx5hyh8cx6z50t4yxhqp72tllwkxk202ttjw0t4sjse9v9,false,3166821.991517,12,0.0132
addr1z9vcd07vpjluvr0v3hu8w9wvjhgrs9a2cwrtp6wn8ksrkw064x2j9rtmwguvvns4d59mp2jat2nspg75czq6ppusrq8s507z39,true,3116967.537651,1,0.013
addr1q88xusfmyjd2nu7mgfj9pn947c2vjh7yfatlg08jz2gx84e8tdpq3x9nzmzumgn6gh4jhrfmgxcpjcmh3emxetv7ldts9sn605,false,3103715.99,19,0.0129
addr1z9vcd07vpjluvr0v3hu8w9wvjhgrs9a2cwrtp6wn8ksrkwdsxszcttzh62j287l7v2eskcdtk0utcshhnezgtyvjd8zqp22tpn,true,3074450.021763,1,0.0128
