feeder_address,untagged_creator_count,total_feeder_ada,first_creator_epoch,last_creator_epoch,exchange_entities,exchange_likelihoods,exchange_categories
Ae2tdPwUPEZ27DpMf449DHxqJquw2CuAEs7awjfkKevDcWp5csfHHiJ8h7p,1,1300.600000,247,247,,,
Ae2tdPwUPEZChtmxH9NjNZiTTpb2FZEyhfs6TvqfRk57sbEXhkuwP27AgiB,1,1299.636111,238,238,,,
Ae2tdPwUPEZ4sLmmP57NFHSnroX4EXLh4bSeXgE33NtVWbWMa2xr3QHLQnt,1,1299.000000,248,248,,,
DdzFFzCqrht3Q19uJsqyuEyN78Vydz9MSAqEMYWno3WPJ8Q5bYAZWufJHr2F34NrpxaxuB8gaNuifMLpBGgfpnFZeQRGMugeKWm1EhFN,1,1298.398000,227,227,,,
Ae2tdPwUPEZ7Q2NKEfRsEPNc5aMSeXPN2NwvffYoDExzLaENe9hEBvCx35P,1,1297.200000,245,245,,,
Ae2tdPwUPEYxzu32Yg6idrJpjmfZEyF4zCPvb5PpCCS8YT3whSzfu42ufr9,1,1290.638304,230,230,,,
Ae2tdPwUPEZLgXez9qYc5cU5RtDNDr9GXeNaqcp8HVRG1hx4aXd4e6uG7rj,1,1285.482604,245,245,,,
Ae2tdPwUPEZ4KFTAhUok7mu9ai61C1i6viyjSCmS5TiJq4abURnDDTgwNay,1,1283.759054,239,239,,,
Ae2tdPwUPEZ7yopa1cMVYWeuxN4mQMu98t24z88gnZPdbMzbe1gdBd9P4tx,1,1277.481629,245,245,,,
Ae2tdPwUPEZ9FpMn2fshBZdKVcaGsLjCGuD9QwDDrCqkRCScVn7e3gQQ8p4,1,1273.000000,221,221,,,
Ae2tdPwUPEZMRyrZmga5qQ6W4eYeDnAHVBVeGEfz7WkKzZTo6aa6rtCyV86,1,1268.702200,240,240,,,
Ae2tdPwUPEZLWg9DiDGVxsNS6kG9Nhe93htDrzNhKuyGjZshr1tJrN6rH11,1,1264.390274,240,240,,,
Ae2tdPwUPEZ5xoGZ2HxC2iatNhVAwjcTssVdQtjG1RobFbCLhBC2ciJEXA6,1,1262.255616,248,248,,,
Ae2tdPwUPEYyHMsCb2vf7Y7zwf4JBgm6i4r9GyGFVcV3PtPx2DpT82wCR6v,1,1257.462754,249,249,,,
Ae2tdPwUPEYxBJbKHkUmtWyRh3QBpKvNYrKPYCUNTniGxXYW4PG656RcWgD,1,1252.252721,224,224,,,
Ae2tdPwUPEZ4wLexE5WFAcZH2waS8c3dkLPvLUUXnr6UmufmYaKrvDgdUpj,1,1245.000000,246,246,,,
Ae2tdPwUPEZAPaxmKiXv7MkZCkHTpzQaZzXQ5tPgyeJTefQnYCbYxATnMXD,1,1234.632108,239,239,,,
Ae2tdPwUPEZL8GNRf18NMJPcaXo4DrRkDmaSbqhxGps8hYG46Mk7QQnrThs,1,1230.800000,248,248,,,
Ae2tdPwUPEZAX3u3S7VzaqH3CjbpghTryTDtjbeXcoaRriJnCiLhbAiaZXj,1,1222.590655,244,244,,,
Ae2tdPwUPEZ5aYb8aCnHY491o2cwMMfNo895MBVuFhueoFwBXRqnK2yKJaf,1,1208.823964,222,222,,,
Ae2tdPwUPEZ2AckxBgtRBVHPtHaaxoNXwkzPfU6RUNLAMUtrrqVUTX8HKju,1,1200.285711,197,197,,,
Ae2tdPwUPEZGndyZAQnwJcUcHxS2aYCgaMpRPWF2VJy83TvdjqEBAAJPX3P,1,1199.040263,248,248,,,
Ae2tdPwUPEZFcPHnJetXH5X8fYs5DVDYHhTjJndXWaKbi6hS3inub4BZTYR,1,1197.940169,245,245,,,
Ae2tdPwUPEZGYEKMKrLtrP1TvzzprceuD9c89MtQn22Y4dMNHygwiGWhMbQ,1,1197.800000,233,233,,,
Ae2tdPwUPEZBwvGpizh6EKZ5y2TfEQ3jLMGTmHc4DL4b86nzcLRm3MMFEEK,1,1194.000000,242,242,,,
Ae2tdPwUPEZ2CbccZoAKpy95cpk2Gv4wJdUApmQFEvi6c5rhFatNtayHLJ5,1,1189.618600,242,242,,,
Ae2tdPwUPEZ5P1NjxU7gwdvZ2Da2xkcx7Ku7HWaCsRKn4WExRCW6Dz1dxN1,1,1189.207718,240,240,,,
DdzFFzCqrhstcnSwd9gzAFCx8L4mkkFifBrH3jdeMGC7hkdtTJccncmiYJfBCXKLQXZxQGJ1FXfRDXwWy3eFkkD6iZAuWAta5LiTnLVs,1,1172.650000,227,227,,,
Ae2tdPwUPEZC2trDeTpW9FxXf2V4gXEvqb4YbdbTMhw75xmicnvRZvEgZmo,1,1167.556943,248,248,,,
Ae2tdPwUPEZG82BRpzxzCH6uBC2gY7mVkQhGwdPGuq48Gv1tibNfY89vBpG,1,1166.000000,246,246,,,
Ae2tdPwUPEZ1veYDSJGXeWHwCHGpLtuc5hU6cxFBs6EtJ1yQBxrrChqdCkR,1,1159.838000,242,242,,,
Ae2tdPwUPEZ8Rb6cxYokHNtdEvqUkC1SHPZpN4uYTmbstdk16fN3KAZHNen,1,1159.000000,249,249,,,
Ae2tdPwUPEZ4sHnxG8DjhA4iSeCpQXy3mSLJUBHAJi9Px1PVMoFfLd3S5fd,1,1145.051436,240,240,,,
Ae2tdPwUPEZCzwbRNSgRRw4vAtzqkDT2NsmdDQg5sdyhbq7qSZVUZGCMBir,1,1124.873000,243,243,,,
Ae2tdPwUPEZDdbjdwWMRr1sXSmC1akXAUiQp7hn35ue96AezywTAkhyZX7m,1,1124.000000,238,238,,,
Ae2tdPwUPEZ3rF41pCWRkinBPjTkMNbbKssNa6w1YdmyhFQ38Y65DCbhjh7,1,1122.595505,244,244,,,
DdzFFzCqrhtBSxisd8Cyge3JrQAnCfYKUJ3t7y7fim7UaXwsyTt2NEeQNeNMHkEDkbP9vfdoKpwdG9B1Pxv6bHy9bBtxcmWz7ruNLpdo,1,1121.119000,227,227,,,
Ae2tdPwUPEZJgm4K6L8QmfGa7y7BaBSUs3qzgovayQxH5HsFUPNzgDWxRTL,1,1109.055200,248,248,,,
Ae2tdPwUPEYvu3fibNVcZowKQqWWxDSpLLDFiTssw3LZJY5Dt3J7uM31Lwu,1,1108.960399,240,240,,,
Ae2tdPwUPEZLD8jyaZGtgc5kUtNCqdXegdZBbKwYpxkMmTwrj3dVZeG1wAR,1,1097.433443,246,246,,,
Ae2tdPwUPEZ7xkv33B2wUoEKVLE52KgnxNLVm2Mtezfsw8w81ZwZQtLvAjN,1,1096.000914,243,243,,,
Ae2tdPwUPEZDvGeshK8mN89Wewmgi34KWufpmZ5fCvEd5TbBDdndniYH7Dj,1,1089.000000,248,248,,,
Ae2tdPwUPEZE2m95CaR4LVC3yVP3PqkTEok4YzdRVWiwFQGj8Y1k5N2gB19,1,1085.528906,249,249,,,
Ae2tdPwUPEYxV7xoVFfv7RngUxD9qYKDd3u6qyPeAhiomjzChBpPdTS9kMZ,1,1082.629000,240,240,,,
Ae2tdPwUPEZEJTXQiWf8xGU1vYN51psa88Fue2qiEDp6uq3TEWTuZBBZrWQ,1,1081.085486,244,244,,,
Ae2tdPwUPEZKLe5viB83skqixnfgBsSvdvmVvVPV3MXWgGkKJTUwQk4n7Qr,1,1076.764655,249,249,,,
Ae2tdPwUPEYyHr5ZzzTGvWQ65VHxE4HNJ1i8BpbJDzhycWN5auSJa9r5SZg,1,1071.000000,225,225,,,
Ae2tdPwUPEZKKhbkm5yDYYM63eQ9aFurzQC2Mt4eQt9vsFEZkzDrbZoJp1a,1,1070.177478,240,240,,,
Ae2tdPwUPEZB3Qcb9tVU7gLeoPVDd8tJ9AWk8rpkt6GsEi9V6LRUWWHcasQ,1,1068.956332,244,244,,,
Ae2tdPwUPEZ9o8NSybHNHCEs9QVshG9o4LZoXWQaWsqxerW1ZdU3jeqUZjL,1,1060.270054,242,242,,,
Ae2tdPwUPEZ39njRBMs3CkTLeDRQft3g7SGpxLU9wJkbBAJbn7ZNjr4jr4M,1,1050.424363,249,249,,,
Ae2tdPwUPEZAYmBUPZLoZP7S25NdiiNGC7SaguGaXEoc3LKQKxVCBdUZjfz,1,1050.000000,241,241,,,
Ae2tdPwUPEZ3remayeVVP2kJkDtPcLt4WCGVzVTzadTmsMv5CX4HPEDcASP,1,1040.000000,197,197,,,
Ae2tdPwUPEZ2epSe7fhaiSrSCpV7Xk8xoD5gwURZejhnXVKzvV5CaoQwxXS,1,1035.362600,203,203,,,
Ae2tdPwUPEZAe5a1XegsLXYxQGRiB9BcVPPMByzdWUpuZTpXWqGnDeaKZH6,1,1032.000000,244,244,,,
Ae2tdPwUPEZJ9DANhjzj9ii2CYa92CPpMhKY9eHgMFzygAQo48mz4qccLx2,1,1031.919674,244,244,,,
Ae2tdPwUPEZHsowfHMwPJnuxbSGPFiFQkkGH5WMAdeBCC191JtDXJzoisfH,1,1031.800000,219,219,,,
Ae2tdPwUPEZD19R5BtiVNNkkUoRg38dbacEXmfkYcXDvCFDFphsuKduqWRc,1,1031.496298,245,245,,,
Ae2tdPwUPEZ6mW3VJZKGMbTrwA5HXiFqwYpcXJqYqgbVLPjmuhFhf25CGVu,1,1030.500000,244,244,,,
DdzFFzCqrhszXAqtvFra6feSda4czzbXEgcpi2m3r6F7iW6zvjC6tk5g7b2qAdRRA6cYyJTowEuVbzgzS4rg7bzmvBo1gkAfZGXUgeUg,1,1029.277122,227,227,,,
Ae2tdPwUPEZLTtbiTaYaR2e3Fvt4G5TgyTDo6rQzDzjhaQocPQsuH5MyF5e,1,1028.000000,248,248,,,
Ae2tdPwUPEZBNZShPddfJuuLX9VqYfsebBWMDj8iNDDY2ZmZ38YKcm439pj,1,1026.014347,229,229,,,
Ae2tdPwUPEZBwNSYtdzJTBR6ybpiSuzs3AShVNdWTFoxJCzY8z1pRAz1gZJ,1,1025.000000,244,244,,,
Ae2tdPwUPEZ9P78Df4VTsR4YDP62TozT3PJSzU2UqhEQTWh3a1bPt6PahLP,1,1010.020353,248,248,,,
Ae2tdPwUPEZMPmWtcF45nyumnonpBXEzsAuJ1kXnWxAZKVxXaPpZcBk2NWb,1,1004.730928,239,239,,,
Ae2tdPwUPEZCbeA4ahqTYL6Xzdw3BStpw343LJhatstFcag2fLQZapuLx7j,1,1002.400000,244,244,,,
Ae2tdPwUPEZNBAuyGHMbgE6uexFRwLA3TBsEBQMU6PjKnt8htG6XvYpZRr8,1,1001.200000,248,248,,,
Ae2tdPwUPEZ9VnNV6WjrjWBLtWt8N26GhCHKtqvCCfUsycMMLHbYduQAeyw,1,1000.999999,232,232,,,
Ae2tdPwUPEZEtBFHKSFDi7UWBxB1WUVZsWuWFgMPiMLcwjnwrTvLUf4a8Kq,1,1000.873407,249,249,,,
Ae2tdPwUPEYyCZeSt5s3Vvmx5WpYL6cy8qJXQQ6ecS2A3A28T4pECTRU6g7,1,1000.549508,246,246,,,
Ae2tdPwUPEZ6fQeAMLv59zzds78dQP2VqevfreE4dVjAeDhVS6fWV6d7DeZ,1,1000.526891,249,249,,,
Ae2tdPwUPEYxHjAUApPX3kPiJ2bxMvsUasesWBByFdBCo3CAoq4Y24ZADCj,1,1000.000000,248,248,IOG,NOT_EXCHANGE,BYRON_DORMANT
Ae2tdPwUPEYzdqrYMrWjvBL4K5MsLiDPwgtGXtDBbTuZXnvSSk3MjH2zEG5,1,1000.000000,242,242,,,
Ae2tdPwUPEYzf9nJDgbrk9WYMaEtVCJ9g5kkECKwAU6F7Cf3e9EbzhcP1zj,1,1000.000000,245,245,,,
Ae2tdPwUPEYzy23r5VAVP4FN4WAVqwX9smRyUUVz1uaBwtusWNBpYmJwhGU,1,1000.000000,232,232,,,
Ae2tdPwUPEZ3Jdn8dFyCoPvSSP7e8ca4PTrQfPLzP1WdaSYyAmaWWvww62s,1,1000.000000,248,248,,,
Ae2tdPwUPEZ81XHCJaar5aQ6zhMK8zectxEXzVzTc4Gi33ZmkCBGaATVh4u,1,1000.000000,242,242,,,
Ae2tdPwUPEZ8p7jM2RRB4sWW4q7hTvTUAVAFrF6VPW8cVPfX5yvsdRwXQjd,1,1000.000000,244,244,,,
Ae2tdPwUPEZ8tViFgndmdx2j8sTLM7QJxVN8SZhFvk1eU1moCVUBLLKWeqx,1,1000.000000,200,200,,,
Ae2tdPwUPEZ99UeNM4q3oJTivjjosRZhtsttga3rxwDPN3tbeAmctbbXuo1,1,1000.000000,248,248,,,
Ae2tdPwUPEZ9hdJqvK2RXmaVGr6jXgAuVehJXXmeMNmZoFBjtbf4oD1FZXw,1,1000.000000,237,237,,,
Ae2tdPwUPEZCUmc3hUuenzz7xqHEseDY7ygHfS9BqtJyLceEfj5fgn6fx57,1,1000.000000,246,246,,,
Ae2tdPwUPEZDxkhMFRYXkkqgsavWZqtqZjpdK3ssQncebKsbKo21Pdc2Eyc,1,1000.000000,240,240,,,
Ae2tdPwUPEZF8doBdP5ucNZVzCRWX5MzaxDz3Ng16Xxb63Mqd2Css3f5t8U,1,1000.000000,245,245,,,
Ae2tdPwUPEZFETDLqV7PBggaFyS1vvfbJJ7GLgTEAcUnr91xxGWJGiAWt7W,1,1000.000000,248,248,,,
Ae2tdPwUPEZGjm2uL8xYXA8KCent9yPPSNMoVtWFXy52RoWkCHCqkvtSQnD,1,1000.000000,248,248,,,
Ae2tdPwUPEZJuH6fuAtHpaoeX4WeiH9cx8WUkC9pCV8mbmGzfvqeHfumZUt,1,1000.000000,229,229,,,
Ae2tdPwUPEZN3AGAopr7cV4hpheHZ3Z9hKSKv3WoHonaG8ghdC9QnynTu5w,1,1000.000000,230,230,,,
DdzFFzCqrhsqqaVVeMCELyT5R5sEgjAz6PrwE6o2ygYKfxxumSnzRwhc8rdrMQAVfSDvNB2KHjvUbUmYcuFBLPwnqJVDJsj38bm6Z8Qu,1,1000.000000,227,227,,,
Ae2tdPwUPEZ3Ly12kSpahp6vupTPP1Aa9uhDUEbjgpMiHiVomfpgRznpA42,1,999.525472,244,244,,,
Ae2tdPwUPEZ7STpDWA82jaWjDE1A2c1YKxrvBMvCHeh7jVuTKU3qvCfVJCR,1,999.500000,244,244,,,
Ae2tdPwUPEZAeg9kLR6o7ZGRhhxxZFnkddDE7gQGbZ4ZLhSG77CYktT5Rkh,1,999.019600,244,244,,,
Ae2tdPwUPEYvx63jTFnq92FhxHfMs2oDCfctafMvjZ2TMh2U5HAqCpzagPr,1,999.000000,249,249,,,
Ae2tdPwUPEZ5YjFfBHuj6MoWEPYkmp4YwVUBhg8B2jYcjToycLs4DNdNkkN,1,999.000000,238,238,,,
Ae2tdPwUPEZ5bAiWjrxV7tQYJD77ZdPSzVF7WwQ7M3J2qsSWDrAv2k764Ma,1,999.000000,246,246,,,
Ae2tdPwUPEZ62gJLc7Q3BhaJgji3AZhoEJ7U9h1DJ8mcSJkHyi6VCoYLP5Z,1,999.000000,240,240,,,
Ae2tdPwUPEZ6VAQ81emtwtftwPqSrwoes5tKMgc8z4hsCpgMJdQfV9YZjkx,1,999.000000,248,248,,,
Ae2tdPwUPEZBucxMRTy8fmqFVbHjg49QbHLgYZCrnuSnNQy5tdzzUKBqtaP,1,999.000000,247,247,,,
Ae2tdPwUPEZCJdsRfy6LyYUJYnTchgBNN1tz2BFWqyNT7jCEZ1eiRdMTzRD,1,999.000000,244,244,,,
Ae2tdPwUPEZFM8nYPvBrbyWxRMgfvNGN96NfApohcgT7yipKvyi194J2voG,1,999.000000,231,231,,,
Ae2tdPwUPEZGnFLcGgR2M5m8ZPr4YG42PgnMTgA2GvpcRnp8SrhmhCvfKK4,1,999.000000,244,244,,,
Ae2tdPwUPEZ27GrdP6aDEGSLvE9ustLEfmhVjeFEzoTUD6kZ5YSzverG6hi,1,998.980000,249,249,,,
Ae2tdPwUPEZACXHskAWiKegVvUPHuYXuMkUyAaZR4QkzHRrHNc6cGTmgFM4,1,998.199800,249,249,,,
Ae2tdPwUPEZ4CtZmmM42158BXZedKvMiaw9ioF1LwM8XDjaqLiUqQk47upx,1,998.000000,249,249,,,
Ae2tdPwUPEZBEPpkFHskmgKVNaqW7qEx4Kfc3wjdyF4sUJ7gJknGXidaQjY,1,998.000000,244,244,,,
Ae2tdPwUPEZD9tKXtKeKuE5foV37wFWwEd8V6zjErkYnWaru6973juuEVMB,1,998.000000,244,244,,,
Ae2tdPwUPEZKkmqQMwgUL7xcq8oY7emaCeN1hu8Hh1SWjQu4WiHDAQe4Ktp,1,998.000000,248,248,,,
Ae2tdPwUPEZ8vW9ndsGWcbcKgKHbCbnVGRTZbwSvuhmdhfJUR7BTTtkjngu,1,996.283639,230,230,,,
Ae2tdPwUPEZEAEaBM8QgWvQKy55uTqcjMJr5CTwM2XyY1mdHZYv4ZQtiufc,1,993.691455,244,244,,,
Ae2tdPwUPEZBzzha9RHPwRJM4hmKhJi9b94mYAZ8k5vEyRSBn5anyfqXgxP,1,990.300000,244,244,,,
Ae2tdPwUPEZ7cRPfwetKdsxQ8PdjN9efhCWWYexY9uVz42SS9HXkeTiudG3,1,990.000000,242,242,,,
Ae2tdPwUPEZDUDPAUxpkDQiywCSAsGEav19K9u6M717P8wgywrqrsGzgfUY,1,990.000000,248,248,,,
Ae2tdPwUPEYyGNGoVXFzsNAcs4EnCPK6doJMZR6taWwiG6PsdMfxxsfEv77,1,989.821767,242,242,,,
Ae2tdPwUPEZ566V7qa3msC64yhSPYJMXYskNNoNuZgmhV5RPCMBPHdQYvDR,1,989.000000,247,247,,,
Ae2tdPwUPEZAGv7HBwT5SQCghJ4bcf5J1BPvg1GQwZV1qezCij5g9iMN7eo,1,987.660594,242,242,,,
Ae2tdPwUPEZLSFqBD6XB2bYsvXSp5HeaT9JnGnHN6SDwHSmrLmUo42f1ojc,1,987.660594,242,242,,,
Ae2tdPwUPEZEwJ2ZAa6QLFhqwaDEurxRyn2YaKp5acCmFWN9G85AbrNoei6,1,984.573340,246,246,,,
Ae2tdPwUPEZBaz9rurizB1mkUwf2hDPULcgz7HQmHyAsjoV8cyHX3fMai21,1,980.000000,245,245,,,
Ae2tdPwUPEZ5LiLxvyVZm8h32B1wH82VqAqYNjhmRqLMBGth6WGSs1veRnc,1,975.348000,232,232,,,
Ae2tdPwUPEZM5P2KwK6y88Mi29rLcESvzhLgRDNir4acgqoEK1girAAMENc,1,973.492733,248,248,,,
Ae2tdPwUPEZLi8amkMdvsWgoN58RAA3wYR6rn3yt8aUS4wGkruteJqrP5H7,1,972.625400,238,238,,,
Ae2tdPwUPEYw6V6W2v4uVzzvXwHhs9Ej4dPb7fbuVBWcjMjL2YFProwajxZ,1,964.267770,244,244,,,
Ae2tdPwUPEZH6Kd8C8f7koG9gsYx9kZr5X1LsATaz9TAmej9KBL5HH5mVaf,1,963.000000,247,247,,,
Ae2tdPwUPEZHfTWgagxxh911zAfSATU3uYm93FSYPa8XhNxpB5uBecPbepG,1,960.359944,247,247,,,
DdzFFzCqrhsgqsBuicEUtVL7vWToWECUYbTU6CXaRoBpAHbZLUbyYBHWXsMsXbBvfeotvZQYTeCCwoyo74YhUGgvkZUwUnJNprMHUvsD,1,958.080000,227,227,,,
DdzFFzCqrht2ypuvmdCEcdmHw94ZzpVCkfBNA8dnq1GPiPHcq3VuP6CCqG5pMpX4WWMxSUJ9MUibYxSn2hjs344QTPkv5DfeDYq8BRV9,1,958.080000,227,227,,,
DdzFFzCqrht8Xx26sQhQa3oKaoAuLcy1ANLjiS7D91FjUvRqrLN6gkGnntvT5PtXiHLzGJ39BKHpeuFG25ZRx4tzV6SRyF63DHi8gp1R,1,958.080000,227,227,,,
Ae2tdPwUPEZ17LNJj6GW51nsuuaezkgir8hV3WtDStzjS5fDKrpR6xeYuEF,1,952.419683,245,245,,,
Ae2tdPwUPEZ8wLKXGEZCaqpNh19qKvLCxZ185oMXMDBg1oj47M1i1sRokCJ,1,945.686323,239,239,,,
Ae2tdPwUPEZ842BYUnpDYupi1yemZL4EHm7JFpDizm5U94h9ToPdwY28SJT,1,935.381756,246,246,,,
Ae2tdPwUPEZN5vSsR1E1EivBGKeX7MT5rS5YQ9ugFM8v6pYD2eAcH8oXdmR,1,924.911283,245,245,,,
Ae2tdPwUPEZ7tEVSVxAuARbPcw3DcF1bsxFDQ6pZF6XkYsvutU4XZ4T26qj,1,921.699000,249,249,,,
Ae2tdPwUPEZJ733nAsCcrRG2L1B4N5j4ZGf51sf8VGkBAJe3xFzy8qjoshC,1,920.312563,242,242,,,
Ae2tdPwUPEZGmUTwrMhiaArwzBhn2yTFGS6uT8S5rkZpzoAX21oRJTq3AWh,1,914.000000,245,245,,,
Ae2tdPwUPEZ4J3tPKUZWTw7x9Jnm9ewWtjESApNXyUtLHEKx1YHWs8gCJjn,1,913.440907,242,242,,,
Ae2tdPwUPEZAXaj9W5BV5RxVoyVTwfioyR7xsmmF7x3X8NF5btF5FeEppeH,1,910.648000,248,248,,,
Ae2tdPwUPEZ79Boc2Pqwc4yddyoXoJe9RgcK6hox2mNZ3DFH6injAdL1SJu,1,907.307768,244,244,,,
Ae2tdPwUPEZHUvfEozCGYwQxSCN6725aQvZ1anReo4ZxaiQEb5nSaPLWTcR,1,900.000000,232,232,,,
Ae2tdPwUPEZ47ABDeTYvSzpVR2sRoEq4YZXNwxkDi9R8niV5kyUR79apavT,1,895.720000,245,245,,,
Ae2tdPwUPEZ4kHJk387eqK4ZVsVxYRnurKk2afyShUaRCxSvfXdyCGv7BL5,1,894.104000,246,246,,,
Ae2tdPwUPEZ979tXN3ktNdAdvvAcxDQKPCgQbyTbsNZNPig5CeiWycPCfzK,1,892.700000,233,233,,,
Ae2tdPwUPEYzGBWiZDDXL2iSCmJ32r3UjGTtioGVtXThyDrBoSqtGx2pVxa,1,891.510000,245,245,,,
Ae2tdPwUPEZASxxqijtxhWpNrFgmNEX4SwAd5z2uDamgop5aAF1FXb7Qx1P,1,888.600000,247,247,,,
Ae2tdPwUPEYymkmFBuqUqHDDDQUKwPYEMVEwqBTRyGEs9UR1SUoxeNATCaD,1,883.000000,248,248,,,
Ae2tdPwUPEZKmhTsRrrXUomiGN7GUkcZ7UqUY42XQ82kz51hwCnK5nZKwMD,1,882.042816,242,242,,,
Ae2tdPwUPEZK1gspNpfcCDxDhapd4ybkwXdag87D7NWn4wKDcBEDLFfssyf,1,879.667854,244,244,,,
Ae2tdPwUPEYyb7tjSS6QbnQ3D9RPa4auX2Jg7KiocxDawrtrgyKoe5hPbtB,1,877.120000,246,246,,,
Ae2tdPwUPEZ6dJ2BwArSEaup9aGDoyMH5tcRxMhZF5ZKac752v9ApqeGuLf,1,874.000000,249,249,,,
Ae2tdPwUPEZ6wHbt983eKjk6fyoxiw6MCznyRC579mfxJ3NZ4u54r2ckZry,1,873.125000,200,200,,,
Ae2tdPwUPEZLoCCiyhYE2y2wECYL4CmHd2bDFkbcy532TMJkRm4Kx4L2zVH,1,871.817530,244,244,,,
Ae2tdPwUPEZMbXXeVdQP5m6QtczSyo1pu463SiqRfBav9zYSboxoJoscdQr,1,867.074000,239,239,,,
Ae2tdPwUPEZBd5GguD2nFKahMBQFTJxzkGwnxrwakB26pohVP87exvWtBWx,1,850.275000,233,233,,,
Ae2tdPwUPEZC9p3q8p8W4CxBFPyPFtLtbnZG4cup4B5FT9EaMRvVpKVtzdM,1,850.000000,247,247,,,
Ae2tdPwUPEZM2C5FR2LkBVqiYKo2YpC2n3YrPCYSGfnG8JfofkcEE8iEahj,1,848.000000,240,240,,,
Ae2tdPwUPEYwuTDXoauc13LAEC3EGVPtFoonu86oc8Dpjn6qqBCCj83xJZb,1,832.159758,240,240,,,
Ae2tdPwUPEZCQ2XqiPTPatdgEBjCzKwjECNzfpBNMANHPaaWwatu1uncF5a,1,831.929309,244,244,,,
Ae2tdPwUPEZ6KCTxis1it9mHxcvoECpCy3UNmhsTnR1XyeqwpsByVZDMdWQ,1,827.000000,247,247,,,
Ae2tdPwUPEZKpRRHTdxcuFaQrJXwEcJvnFt9D5X93d8DEdqNqRn9VhpyjsB,1,824.642036,224,224,,,
Ae2tdPwUPEZAADHwb8CVkTADyTiZhQgygKna4Sn3NH8PuSJgyxxDKVzXtVG,1,821.177000,233,233,,,
Ae2tdPwUPEZCeB2CHdY7YWK83SPvL1nsU7yqrzqvtrpCrwGeakCvoTMuqgs,1,820.437730,242,242,,,
Ae2tdPwUPEZMdohMxKTQq2ouzcnsnbnzWvCSUE6LjNcKixYAqi6j6Z1UuCK,1,820.408258,246,246,,,
Ae2tdPwUPEZEsUEFuSvfiXTCtnXWui81CQmqc2CFadyaMqMCd9UucbfLYqd,1,815.000000,248,248,,,
Ae2tdPwUPEYyDmDqyDZpEt9akBSQTYiGdik5AVB66ZZXXphCrmJxbu61kXx,1,809.311476,240,240,,,
Ae2tdPwUPEZJJ2csN79jK2sAzDh1PiVkCRcAo4qAwFHi2LUyAgWSjpcUe3e,1,807.800000,244,244,,,
Ae2tdPwUPEZGRqF4rY9gdciE4fHT6xAibdnGKQrhrmXACeM2yuL6n73feXi,1,803.800000,244,244,,,
Ae2tdPwUPEZBV86fsTMpeu7X9C6ba9HsBV62oY4HoAAcxRUvKR4fGLugh7S,1,803.294900,248,248,,,
Ae2tdPwUPEZD9ZXc8x6vC54jQ2KHUjnwNCH645M52UtorsnwYwg6Coohzrk,1,801.760000,248,248,,,
Ae2tdPwUPEZ299EqBd89Fqg4E3nLdktzJXpHPa1hKXZXXMjyLeyiE7RAut5,1,800.000000,244,244,,,
Ae2tdPwUPEZ2CCcs6MB3CLcnNHnqYLB7N5Z6cFNHW5GR1dgWdJ6k2De3oJn,1,800.000000,246,246,,,
Ae2tdPwUPEZCDQ7sbuuaX8myhTFkRrBYZd23uBkKUuK8iaXQNLBWL4oxzWW,1,800.000000,246,246,,,
Ae2tdPwUPEZFCoaG955pyCfVfzEdtcYpka1SsGLDs79bShpVN2mTftMDjFL,1,800.000000,242,242,,,
Ae2tdPwUPEZ2s53ZoQAUuXMphMW5SwA5XDaQxXYKfXvXunCx1QnR6Z5mij1,1,799.500000,244,244,,,
Ae2tdPwUPEZ6jjJSBtWkmPNCQVtsqZpEgwCrm8SFock923FAxaFGuTp2tT8,1,799.000000,244,244,,,
Ae2tdPwUPEYyHgEQefXE1nNT5pGGjzTydnx9WgBDcJyaJyYD3kDmXqGBKYj,1,798.000000,247,247,,,
Ae2tdPwUPEYyggYicDauGqAJqJPbEqfj9dNfKY7733UtnAfJT374963CyPa,1,797.750000,239,239,,,
Ae2tdPwUPEZCxyd2cJZTSHekfNLSqvBR1drZuDrz8Soa5jeWSVUkHdibWcT,1,795.900000,232,232,,,
Ae2tdPwUPEZ4MbRJv4jzLkrftXBSqF33aEkWJCASF24CYXJbdUuSZThvEQM,1,791.591587,240,240,,,
Ae2tdPwUPEYvyGJjzshmoCBNVUNMTKaXfZ7y7mGNLkNiYLUgW7VokNCxvxQ,1,790.426552,224,224,,,
Ae2tdPwUPEZLAy9yDSVjZoN4YhSZNaCcHAAN6vcipM1w7bSWfdBd1ESvFzr,1,787.629471,244,244,,,
Ae2tdPwUPEZDXaJDa5Rwm1zeMiMXCKEqaTfkUTWXDS52ukFLvhxXgNc575B,1,769.768183,242,242,,,
Ae2tdPwUPEZD9r3sMNDvGjMqurecz2eZGAzufMR4PdZVCBzEvc3oXBFa7SV,1,767.564566,245,245,,,
Ae2tdPwUPEZ3CV65stJwRgPq67Nvrpt4CqtAseZhq9kTH44t5Mgx1eEFaSj,1,755.719014,197,197,,,
Ae2tdPwUPEYwRs8wQoohewXTgVZ2B4QLuMJxv2wmCpXMueEe74RpPFyNbzR,1,753.000000,245,245,,,
Ae2tdPwUPEZ3JnqBpVGP4iKJoEFiP5yk3Mzxo39QBe7ThqpuLcBPGXxv4mu,1,753.000000,239,239,,,
Ae2tdPwUPEZKawszXbxM5rtr1TtmTzCGWKunCBoQHmMnQcZSKQapTcnyhyg,1,752.672000,248,248,,,
