stake_address,overlap_type,emurgo_outputs,emurgo2_outputs,emurgo_ada,emurgo2_ada
stake1u97vf8tjqghcnqmw8svc6twsdtwguxdgnjkl6gesywrh33qlwr7hg,BOTH_EMURGO_SEEDS,1,1,271.0279180000000000,271.0279180000000000
stake1u8pfhra3e45zp9s0huk6uscmy8sccheayvtpfwy7rp25phqqfsk2t,BOTH_EMURGO_SEEDS,1,1,270.3284000000000000,270.3284000000000000
stake1u97xqq43vq2da9mk2qqgg67v436cal39w563a7yglkhp9cs6dcqdk,BOTH_EMURGO_SEEDS,1,1,270.0000000000000000,270.0000000000000000
stake1u9jhthyyme9rjfyqwus735h4cznuvy6hun4apkhndaraw0s2gz5fv,BOTH_EMURGO_SEEDS,1,1,270.0000000000000000,270.0000000000000000
stake1uxmvy7zxqe95ak9sj9nxwn4rmpjtnrklmx63yruwhp7kmachf6fk8,BOTH_EMURGO_SEEDS,1,1,269.8969100000000000,269.8969100000000000
stake1u9nnn2dvekndnmpj2mzvhqueeqv3xkrjj8llcnt4erhrgdgaagd4q,BOTH_EMURGO_SEEDS,1,1,269.0000000000000000,269.0000000000000000
stake1uy7ruzz2c9v9mgehj76srkwl7fy8h7rt9m5rx98kwmmzfgqam46c9,BOTH_EMURGO_SEEDS,1,1,268.2000000000000000,268.2000000000000000
stake1u9k92vkephusqp5qjnhyjqp8c7ags5ekknm74s6vw4l3wpqn8hwey,BOTH_EMURGO_SEEDS,1,1,268.1000000000000000,268.1000000000000000
stake1uxvwxf2g3mltreheuudqrwfv9x36yr9qsecxydmtj6rhffqrtszcx,BOTH_EMURGO_SEEDS,1,1,267.9488110000000000,267.9488110000000000
stake1ux48ffregg340z58lrrdftej4hz5jucllmpjdghkeah9tecjvfu8p,BOTH_EMURGO_SEEDS,1,1,267.6893850000000000,267.6893850000000000
stake1uy3qynqfhztjpfwmatdeprhs322jl3zu5ulz2aap67xwgacnqys53,BOTH_EMURGO_SEEDS,1,1,267.0971200000000000,267.0971200000000000
stake1u96f4l6uvhnw59huyd9sv4jjjarwrjzyw9nk9samn4s6vlqte2nmw,BOTH_EMURGO_SEEDS,1,1,266.9048950000000000,266.9048950000000000
stake1uys9qwm4awnjkenp7q0c089wmjudf25qxspz9zc536pve7qtuewpa,BOTH_EMURGO_SEEDS,1,1,266.9025960000000000,266.9025960000000000
stake1u9n0r022hgqrzkxz50d9tp5jyzcphc5kuevmkf66tmal6tqajzr95,BOTH_EMURGO_SEEDS,1,1,266.7278460000000000,266.7278460000000000
stake1uyale3cqstjy75wudy5c90f6ej9fqrtwgcrfge6mctncrpg03tlx8,BOTH_EMURGO_SEEDS,1,1,266.1240200000000000,266.1240200000000000
stake1ux735qfma78ku2a92xyzrvqtluxpxgem9a77c5nm47wggdqy5zant,BOTH_EMURGO_SEEDS,1,1,266.1000000000000000,266.1000000000000000
stake1uxaljx7s3puczc69jmf33rxkpnmclctepcvf0mlqe66smjcl73s66,BOTH_EMURGO_SEEDS,1,1,265.8289800000000000,265.8289800000000000
stake1uxdeq04ak8q5mq9rn6au4suhh4jnht4txtnfw7fcsw49h2qcvgpww,BOTH_EMURGO_SEEDS,2,2,265.4181340000000000,265.4181340000000000
stake1u8damnwt4nxx9nfrwkuw4w5a4axekl2ays6n7y0x50dxlqc5zcwdk,BOTH_EMURGO_SEEDS,1,1,265.1000000000000000,265.1000000000000000
stake1uyg57za6kkmuxwjzqmtq78ynggzean2j57msuxkwwc6nqnsau0lzk,BOTH_EMURGO_SEEDS,1,1,265.0673800000000000,265.0673800000000000
stake1uxrl5puklweg2dy70e23jn78z06gatepasfm8r372zjjk7gkuutv4,BOTH_EMURGO_SEEDS,4,4,264.8761770000000000,264.8761770000000000
stake1ux8p985krxndw5pnakluavk8ngklr6m5pkl4ew9h5tc0jrqnfhyrm,BOTH_EMURGO_SEEDS,1,1,264.8077540000000000,264.8077540000000000
stake1uycj778w696u522hgwm40pz9hvrecj97f50q4fgshj3ujnsanhyek,BOTH_EMURGO_SEEDS,1,1,264.6296880000000000,264.6296880000000000
stake1uyvh52qy66gf6dzdkdpsjmajh6glepuszzcj7zh8xk33pcq49pr83,BOTH_EMURGO_SEEDS,1,1,263.8420260000000000,263.8420260000000000
stake1u9x3lu3t35k77amfah0zndzg5x5rxmnxm9th34mqwsdhj3q9228ta,BOTH_EMURGO_SEEDS,1,1,263.5713280000000000,263.5713280000000000
stake1u93hvsps64ux5yz5s5vm333at3fccppmjew22xnj4egnv4gmc594g,BOTH_EMURGO_SEEDS,1,1,263.5380970000000000,263.5380970000000000
stake1uyd777xg3wfgwxd8xjqn4k9qxh6nre56vaul2qwfzmxm2rq26e9wx,BOTH_EMURGO_SEEDS,1,1,262.7360000000000000,262.7360000000000000
stake1u8gmphse0fjax4hy7py0vm3d0yl4ag3xnmu690p8p3pm2hgezt94n,BOTH_EMURGO_SEEDS,1,1,262.4739710000000000,262.4739710000000000
stake1u9exp7vdh93dcvn5qqgrndphkjkpgcnnwh6fpk5hu0wfh7cztkvpf,BOTH_EMURGO_SEEDS,1,1,262.3255260000000000,262.3255260000000000
stake1u88mnk29lcyuytg6r4ulgraxd0jaa7ssuau638he6zu4hdq2475fh,BOTH_EMURGO_SEEDS,1,1,262.1528960000000000,262.1528960000000000
stake1u98t38yjl20uqm2l7eapwxk0rueez5q4scq8vugkvj0tm6s6gy38z,BOTH_EMURGO_SEEDS,1,1,262.1411850000000000,262.1411850000000000
stake1u9w6pgu3w8l293fv4urjpl6rfuvq4szhj9newrjdlfra0sqxm2gg7,BOTH_EMURGO_SEEDS,1,1,262.0602440000000000,262.0602440000000000
stake1u99e6s4nekwudc30a68uj4qmdu9etmhp408fvg5pmdcew0g9v63jt,BOTH_EMURGO_SEEDS,1,1,261.7000000000000000,261.7000000000000000
stake1uxj46awwun9pgvengj27gajwf4ecu900tfazk9aepwcnvasea7ngc,BOTH_EMURGO_SEEDS,1,1,261.6563020000000000,261.6563020000000000
stake1ux7e5xc6ha2ky6denmad29du4djmxvjauw45g25wm33wxhqn2qcjc,BOTH_EMURGO_SEEDS,1,1,261.6002910000000000,261.6002910000000000
stake1u9s3p7qw39cq7lpkq6g4fh5y4u7edl7kpklydy2c0xy8mqsd4c4xq,BOTH_EMURGO_SEEDS,1,1,261.4968940000000000,261.4968940000000000
stake1u9yz2arymauhw9qtpjz5h9csdc2f4rfeqj4xw6s2ld420dgqqjzkp,BOTH_EMURGO_SEEDS,1,1,260.6638930000000000,260.6638930000000000
stake1u8zrduyumgnnp4y4m3pq8mvypqktxew2ehcqj7yjj0vhjvs653ew2,BOTH_EMURGO_SEEDS,2,2,260.2949920000000000,260.2949920000000000
stake1uyc3kxcfgkf2t63c2jqu2yl35cz6pmr95ydf49t22q02k8sc9qny5,BOTH_EMURGO_SEEDS,4,4,259.7519160000000000,259.7519160000000000
stake1u9w6a2ad9r95gpu6sc9ja9k9qrcldg5fqy2mmc7vm3wcausy2x590,BOTH_EMURGO_SEEDS,1,1,259.5695980000000000,259.5695980000000000
stake1u997gnsszz2yjx6u9zdx6eqwv7axj8k7dvwhx6m3lpht5jg8wz5n6,BOTH_EMURGO_SEEDS,1,1,258.7400000000000000,258.7400000000000000
stake1uxfmhywvckg7xrn35vqtrvwcv8ljfuvggcs7a3n5tm3upys86tn93,BOTH_EMURGO_SEEDS,1,1,258.7203300000000000,258.7203300000000000
stake1u922wfucsxn3hdm4dw6v3e4k9zqs7sg46te2g6eqfzs438cu9xvnm,BOTH_EMURGO_SEEDS,1,1,257.9818230000000000,257.9818230000000000
stake1uxqd0u9sarfnnmxvqauyxas5mhsy6vg34sz5ss2gh8064tsvt7rkh,BOTH_EMURGO_SEEDS,1,1,257.8009400000000000,257.8009400000000000
stake1uy0g7fe8md53qa46uythn8xqdvqkepe8t3cfps4g4s8avwqm0l4rn,BOTH_EMURGO_SEEDS,1,1,257.7410000000000000,257.7410000000000000
stake1uyq9fqky3e3gagty76p753z0hnvwqcskv2lgy6wghpvy76qf9zkvj,BOTH_EMURGO_SEEDS,1,1,257.7000000000000000,257.7000000000000000
stake1u8q36tfaw9vry4n7x0a0ya5n86m0ckuz9c4qhe9s8fgvaqqe6ea8t,BOTH_EMURGO_SEEDS,1,1,257.2900330000000000,257.2900330000000000
stake1uxtkepvwhl67f7v46hr629eglf9l7q6v9qzx3vuczjcz9sc8yld4a,BOTH_EMURGO_SEEDS,1,1,257.2415000000000000,257.2415000000000000
stake1u9rx6sjcjrt8tq6vw2xms6hgnrurd9llmtthr7umz2x5pmct5q3wn,BOTH_EMURGO_SEEDS,1,1,257.1104520000000000,257.1104520000000000
stake1uxznm8m2me87jrmpevy0cdgutt63s9a699a3s3p64cpdyksgsexhe,BOTH_EMURGO_SEEDS,1,1,257.0000000000000000,257.0000000000000000
stake1ux4u8lyll8sf2l3vj8u3kvnuhfvgvqw82vdp4a0nnypxyysu4cuhv,BOTH_EMURGO_SEEDS,1,1,257.0000000000000000,257.0000000000000000
stake1ux4x9596vmtt8prgxnl38g5nmn94yjqawk7dnv4w684p6xsgrjc85,BOTH_EMURGO_SEEDS,1,1,256.4391920000000000,256.4391920000000000
stake1u9nfpylamdgw8tywrz9m29ads75wv33tjgvdfngupwytdxc753mzu,BOTH_EMURGO_SEEDS,1,1,255.7338770000000000,255.7338770000000000
stake1uxa40azvx4n4q36ztvauhffkrc4mhpk72eg5sq772vlp8jc7adnaf,BOTH_EMURGO_SEEDS,1,1,254.9080000000000000,254.9080000000000000
stake1uxj2ky3qtp5dzdt2ec8xfy20e7q6fpl9ey3sjg44af2kk2gvmadnj,BOTH_EMURGO_SEEDS,1,1,254.7440000000000000,254.7440000000000000
stake1u9r7v4p24lns8gnt0yg84luw5xjf0s2uhxc47rdf34mas0sgftmhz,BOTH_EMURGO_SEEDS,1,1,254.7248490000000000,254.7248490000000000
stake1u87r0wedmn7wylc2d7gvj7mecw3fhq6sqetm0wufu00zl3q36x35a,BOTH_EMURGO_SEEDS,1,1,254.1583530000000000,254.1583530000000000
stake1ux555vv6zwn2qf9yw25wfve8l9jddgg3hewv2rccvkvcjqq9g47tw,BOTH_EMURGO_SEEDS,1,1,254.0000000000000000,254.0000000000000000
stake1uy09j05cwuatc0tdp98d8sgujzkg48vj8c5al3s25q78maq5mv850,BOTH_EMURGO_SEEDS,1,1,253.7008010000000000,253.7008010000000000
stake1u8ygtk4ljutmlvhvefh96g0pt3flaex2n039ksvx86xhdas75e2h8,BOTH_EMURGO_SEEDS,1,1,253.6000000000000000,253.6000000000000000
stake1uy9j0mccz933tq66snsqar2cl0fe72a22s2es89ec4d7zkqx8f4nz,BOTH_EMURGO_SEEDS,1,1,253.3454000000000000,253.3454000000000000
stake1u8hnv8t47h8a2rxsws4tdlr39ll4ydx5z3n906lzy5y80zqcr8xmn,BOTH_EMURGO_SEEDS,1,1,253.3234890000000000,253.3234890000000000
stake1u8d78sg0hljya624kap0ce6jk6wuyhhptutj6j9yfcy2lyqqu9g3z,BOTH_EMURGO_SEEDS,1,1,252.2477740000000000,252.2477740000000000
stake1u8q3s6906ppkw9e7tphspmvtq8pd7m7q992590kvaudm7vqtenums,BOTH_EMURGO_SEEDS,1,1,252.2303460000000000,252.2303460000000000
stake1u9c8xtswu0rq05yjg46vxe842ppav6qcqjdfrp4uqf9kfwgph6pus,BOTH_EMURGO_SEEDS,1,1,252.1579220000000000,252.1579220000000000
stake1u8vfg5nrtqntldytgf2lc3w65454yxymcl5p3y2p8hlsm5q25h9ew,BOTH_EMURGO_SEEDS,1,1,252.0000000000000000,252.0000000000000000
stake1u9tyegu4gxysa9tkeqrza3dgcyqt3r6p22hnms0xjy3z3sq0ex3q5,BOTH_EMURGO_SEEDS,1,1,251.6630690000000000,251.6630690000000000
stake1uyk43q355uzgwvlpcru7aqat4dpwcs5teaklnkfsv7ecj2gstnynu,BOTH_EMURGO_SEEDS,1,1,251.6516910000000000,251.6516910000000000
stake1uyfdsx6e7c7lcpnujd6ahar035j32j30kv8875sytjnmuusgj6wf2,BOTH_EMURGO_SEEDS,2,2,251.5119070000000000,251.5119070000000000
stake1uxrg54se2nh9t0zkdz4mtmmc0f69dlc57a03cnnql2lrxtq6ygcts,BOTH_EMURGO_SEEDS,1,1,251.5000000000000000,251.5000000000000000
stake1u88xulep8j7r897gvga409ht4z6ckp5dhcwz4gn7yg6fxnq60vvmg,BOTH_EMURGO_SEEDS,1,1,251.3000000000000000,251.3000000000000000
stake1u8apn607gmuuu4atk78000n7ldpfjj8ztc4s4p34lux4fncgjhuaz,BOTH_EMURGO_SEEDS,1,1,251.0000000000000000,251.0000000000000000
stake1u9qy7pkxh07m7aekvmfkf7lhyjfa2pxwwlqs5t3tye4lxeqrhmk69,BOTH_EMURGO_SEEDS,1,1,250.9855930000000000,250.9855930000000000
stake1u950msy4wh32jtefn47m23tm9dva36jcqxxl2zyuerxt99s3m5rgr,BOTH_EMURGO_SEEDS,1,1,250.3000000000000000,250.3000000000000000
stake1u9clz6928ehdqqw4z29jvu79yatk0kcvn5ur53vynffc2zgdd786a,BOTH_EMURGO_SEEDS,1,1,250.2673010000000000,250.2673010000000000
stake1u9usjf70ws34mg0jppcv2muuc2xll93805g5dd6x0f7xzjqfsawfq,BOTH_EMURGO_SEEDS,1,1,250.0000000000000000,250.0000000000000000
stake1uy7twepygf5kctgg7vx9tfcdww9ap0km0eg8ugmsw6ex6egtvmlpj,BOTH_EMURGO_SEEDS,1,1,250.0000000000000000,250.0000000000000000
stake1uxdcx82xf42fjs2zuuzdlzxyxf3skc8c84kkjxn6g56k40ggnd6af,BOTH_EMURGO_SEEDS,1,1,250.0000000000000000,250.0000000000000000
stake1u8zt9nm5y45zn4tz3lf6m9p5lkuyhlgkrcfndq8l8fwn95gdlf5un,BOTH_EMURGO_SEEDS,1,1,250.0000000000000000,250.0000000000000000
stake1u9mgsgnzmumxgpunme3dm0qkzdc4s926cz4qj37p6e4uhdqm27a6n,BOTH_EMURGO_SEEDS,1,1,250.0000000000000000,250.0000000000000000
stake1u9w4f20gzq4e02c9ffcsqe3wma52mt0ftegvd4zmg5alznsd6ezja,BOTH_EMURGO_SEEDS,2,2,250.0000000000000000,250.0000000000000000
stake1uxrps3tx7f804pngq4vdcf5vya2jlz3ffvqrvf28qyr7trgp6mafe,BOTH_EMURGO_SEEDS,1,1,249.3839010000000000,249.3839010000000000
stake1u9khgfz43hz52p5pp84p57689hvl3v306ddrlwy2hgzrphg6sawfl,BOTH_EMURGO_SEEDS,1,1,249.0000000000000000,249.0000000000000000
stake1u9wat85h7258hsxpanas3f2uvcm4g2avmq0j6e6dqf5aq3qtvph73,BOTH_EMURGO_SEEDS,1,1,249.0000000000000000,249.0000000000000000
stake1ux6nh5hny23c9f9geg7wkk6awl8jc7cqkk9m0ql8a2fdrycn2fwaq,BOTH_EMURGO_SEEDS,1,1,249.0000000000000000,249.0000000000000000
stake1u9e456wzdg95kmnavvypdkj68p3f605ggqdana5gn9xt4yg3kumfp,BOTH_EMURGO_SEEDS,1,1,249.0000000000000000,249.0000000000000000
stake1u9d6zuhm5hmsa528s9u7fhw8q5zgtunlmsvmfdgg6elk9aq6sjpwu,BOTH_EMURGO_SEEDS,1,1,249.0000000000000000,249.0000000000000000
stake1u8ce9xc6p5ek4yaawtkc7hw8h56y3d05h7d4f7yd5m09tuqxqd8vf,BOTH_EMURGO_SEEDS,1,1,249.0000000000000000,249.0000000000000000
stake1u8aau7zle68sqtda806l66699gnv5zwhwy82fykx3papsjqyx0g7h,BOTH_EMURGO_SEEDS,1,1,249.0000000000000000,249.0000000000000000
stake1uymkqeey8wf455dv8pr83f8vk9w5azjhs7lu0fpuukq5v3quzlp7u,BOTH_EMURGO_SEEDS,1,1,249.0000000000000000,249.0000000000000000
stake1u80utnr8ph368eanahlzv9tngcnxq3rlld9dcaqvkups0lcnpzua7,BOTH_EMURGO_SEEDS,1,1,248.4000000000000000,248.4000000000000000
stake1u9awydlfgzpxf4eee3dzy8ptpxfahm9f0suuqs7qdvn25sc82pj3w,BOTH_EMURGO_SEEDS,1,1,248.3230880000000000,248.3230880000000000
stake1u8uv28n83wxnyyth94kudtytsqhtfyec8dfvgvaw3fge6ts3z0r6s,BOTH_EMURGO_SEEDS,1,1,248.0094600000000000,248.0094600000000000
stake1u92gn4k3sytrk4lef5nyxhh8399yl7vvrmky6w90thzshvq6j6ynx,BOTH_EMURGO_SEEDS,1,1,248.0000000000000000,248.0000000000000000
stake1uxh6exw0p3pn6qufmjfke4qky6sautp34m5r7252e6x5vhglfn37y,BOTH_EMURGO_SEEDS,1,1,247.5884900000000000,247.5884900000000000
stake1u9llpxtpfrzu6cxrff5sm0suy8gfpmr2qhnxlv53hpma9eqpj6wfj,BOTH_EMURGO_SEEDS,1,1,247.4581630000000000,247.4581630000000000
stake1u9nl025rt7tra6xfx7hu5gmqsyx8wlzzk2mnsxjuvxd6n5qnhrteu,BOTH_EMURGO_SEEDS,1,1,247.4550000000000000,247.4550000000000000
stake1uxs6ssnlr6gtmngu82k6q0kl5pjftsyqgvrfeqhlljsxwvq50k3tc,BOTH_EMURGO_SEEDS,1,1,247.0000000000000000,247.0000000000000000
stake1uy690jds9r8vhpu5ngtxe8m4udtu8gd9w5c4aq8wyqp6ujqc8ypx4,BOTH_EMURGO_SEEDS,1,1,246.8217670000000000,246.8217670000000000
stake1uyujjwd2r6dsurep7ym0rgkz8mcdcxkz5fk2wdf7x9asfugllgfjg,BOTH_EMURGO_SEEDS,1,1,246.7499440000000000,246.7499440000000000
stake1ux5xz9vu3ye5xlzq4aaqlwdyc5jp73tcf8k7g6k0kdrnpxgaclgf6,BOTH_EMURGO_SEEDS,1,1,246.1846870000000000,246.1846870000000000
stake1u9nu59utuehz5lltpg03k8spwydsp6xn8mnsq65w0zu9v6cgjw6w6,BOTH_EMURGO_SEEDS,1,1,246.0527000000000000,246.0527000000000000
stake1u9jxn42uq8h2cs2tz0lzsack9ethsld5uddpf0w0mdm9zas90uusz,BOTH_EMURGO_SEEDS,1,1,245.6531000000000000,245.6531000000000000
stake1u9txppfl8ddztthkm0zy7pp7nqzzn0wgggdyhvsvewfla3g78kkv5,BOTH_EMURGO_SEEDS,1,1,245.6389720000000000,245.6389720000000000
stake1uxyc0wft484kymkquyad9466r7n4trr0khsvkgkrdfw298gdtkw0w,BOTH_EMURGO_SEEDS,1,1,245.5790790000000000,245.5790790000000000
stake1u8qz34yfu9h5etmek3y52hsef4k9vs36u59llv2ehh4zaacv2r2tg,BOTH_EMURGO_SEEDS,1,1,245.0000000000000000,245.0000000000000000
stake1u8pgm84pnt4ttlhnxuc5nh88qd0ljn2ccjc5f4nc0juea5gy0tye0,BOTH_EMURGO_SEEDS,1,1,244.8724000000000000,244.8724000000000000
stake1u8t4u6u9w9ln7gu068mlv9t0nw2fs5hamene97j3k6cg2qqxgvtys,BOTH_EMURGO_SEEDS,1,1,244.6023000000000000,244.6023000000000000
stake1uye8zyhnuj9h88jdwevfu4xv5z7dh2uy0hj8a2ml3chxegggqk5sn,BOTH_EMURGO_SEEDS,1,1,244.0778690000000000,244.0778690000000000
stake1uxfmsrmtdats44wk8v6fu6wugs9mypeds4srhq4acpmadfq9uhecz,BOTH_EMURGO_SEEDS,1,1,244.0000000000000000,244.0000000000000000
stake1u8z43k7uk5jql35z0tjvtkk9qqa7ae3k2eqpmveuvy044hssqtuvv,BOTH_EMURGO_SEEDS,1,1,244.0000000000000000,244.0000000000000000
stake1uxjjut40uc0yvsz4qyymr8nv579hgy7ruuf3spk90s3qm9cuh7rlg,BOTH_EMURGO_SEEDS,1,1,244.0000000000000000,244.0000000000000000
stake1u9fdwppzzk3f5nj9su5xuz2fwkaq4rekw0rwjx9p7d88vrq2qjwcs,BOTH_EMURGO_SEEDS,1,1,243.2823200000000000,243.2823200000000000
stake1uxue7xrcv2zz42uu46rmevg9el84dewn3tfjjv7pl7mcgrq2x3er8,BOTH_EMURGO_SEEDS,1,1,243.1100000000000000,243.1100000000000000
stake1u9zn20eetps07y5lfvahpwy5sp287xcxydxfhwh3gg3yqxgflp07w,BOTH_EMURGO_SEEDS,1,1,242.1566000000000000,242.1566000000000000
stake1u9dkq6gqn5lttv0vd709sjmhu3mm3d3ykfn8xzjsykdrpfcteusum,BOTH_EMURGO_SEEDS,1,1,241.7000000000000000,241.7000000000000000
stake1ux86j4d8lzng40zls4d45up33jkwzd9md2qxdmy2p9mqn9syu0qfn,BOTH_EMURGO_SEEDS,1,1,241.4166720000000000,241.4166720000000000
stake1u8f5gja5v03zrtqz637rxhyetdefg0vth8vh9dag889kx6qccrlcj,BOTH_EMURGO_SEEDS,1,1,241.4000000000000000,241.4000000000000000
stake1uykw5uddvk5p58wnlmalr49zsxhmw7xcdky6378q0x5dt7gnwmg6a,BOTH_EMURGO_SEEDS,2,2,241.4000000000000000,241.4000000000000000
stake1u8cn0l7xtl6mznszp7y6v0rc6fte4cl8mst80kxe093e33sz5yu94,BOTH_EMURGO_SEEDS,1,1,241.1453450000000000,241.1453450000000000
stake1uxvxk68xlu5u96a737037l3fm0d4mzg0qymnr8e47hxx6gc8q0elp,BOTH_EMURGO_SEEDS,2,2,240.7328840000000000,240.7328840000000000
stake1u9rst5l0khk07kpml7awv0k9kcsjwrtw5rk7r8z0ps0tv5q05zksy,BOTH_EMURGO_SEEDS,1,1,240.3597570000000000,240.3597570000000000
stake1uyxdunvxagcrrl5r9ua3ea36ff0kwfz3se9h36y8623f3eg77l0cy,BOTH_EMURGO_SEEDS,1,1,239.8589000000000000,239.8589000000000000
stake1u8cl6jntt5y7p6tqh32gy59aqeevxw9wws20y68xt5t244gprypja,BOTH_EMURGO_SEEDS,1,1,239.1000000000000000,239.1000000000000000
stake1u83cfpxz0ueadtknuz3hw7ztsvlam0cms07gap368gd5dncywtnsh,BOTH_EMURGO_SEEDS,1,1,239.0000000000000000,239.0000000000000000
stake1uxln06nal7xvlt3j7qns2xn5mq249e3evhyg8vkksr62d8se4pnlx,BOTH_EMURGO_SEEDS,1,1,239.0000000000000000,239.0000000000000000
stake1u9qfdf8uyhxdxkppvsxeccsx2cw9ngcquurje4az6cpwtucws7af0,BOTH_EMURGO_SEEDS,1,1,238.7831370000000000,238.7831370000000000
stake1u9l76dflrgnxuhgj72cthlg7nrc8y4tfppwtvd2cnw2g2ugv4r2eh,BOTH_EMURGO_SEEDS,1,1,238.4400000000000000,238.4400000000000000
stake1uxmesens83vhppp0vf97n78und4jnzzry0f8kjl3utffz9q3qjk85,BOTH_EMURGO_SEEDS,1,1,237.7610000000000000,237.7610000000000000
stake1uxlyze3v7a5zjxw9dws7nxyqyyul67stjgdms22jkty3k0qsu3maw,BOTH_EMURGO_SEEDS,1,1,237.5000000000000000,237.5000000000000000
stake1u99t70dsdxyzy78a2azycwp8sn9c7fcjwt2s5gvg8t9ujmsg7qgpa,BOTH_EMURGO_SEEDS,1,1,237.4962000000000000,237.4962000000000000
stake1u9tyq6hhjmajuydqxnrzx8cxp6nv6jpf5lpu24smfpwvxjg7xlnzk,BOTH_EMURGO_SEEDS,1,1,237.4904200000000000,237.4904200000000000
stake1uxujw9x54j6ylksaq9xvlstwhrlln97rvgsedrv8xglfzcgapphe4,BOTH_EMURGO_SEEDS,1,1,237.1854590000000000,237.1854590000000000
stake1u98hyc5zzatgxz9nf09guuczujaurlqtwfr0jpmut03q47cqu67ta,BOTH_EMURGO_SEEDS,1,1,237.0540030000000000,237.0540030000000000
stake1u89l9nlhh6dq94wpcfdv7jsumyawm6f786325xfjyva66jq63zct3,BOTH_EMURGO_SEEDS,1,1,237.0475990000000000,237.0475990000000000
stake1uymvnzetek3d5tzkn5s0dgry58tg0upqecmewa2fddav3zg39emzn,BOTH_EMURGO_SEEDS,1,1,236.3494120000000000,236.3494120000000000
stake1u9sezpg3wfwyvkdvfgf8vzcerc8jxcnt836xf6yr3jvwg3crrgv7a,BOTH_EMURGO_SEEDS,1,1,236.0127500000000000,236.0127500000000000
stake1uxaaqf0cevvqkckxs3t7jtm3sm5uh874d8vlyljshy3uvyq3ssll7,BOTH_EMURGO_SEEDS,1,1,236.0000000000000000,236.0000000000000000
stake1u8uyxchejf0fkxcfew9nserqsgk9n3p23dxn5spzf5nzwwsmsgg7w,BOTH_EMURGO_SEEDS,1,1,235.7329490000000000,235.7329490000000000
stake1u8xe2dm000vust58a9knjl5876hx5cx2nd8wjma25p045gc9z88y6,BOTH_EMURGO_SEEDS,3,3,235.2532770000000000,235.2532770000000000
stake1u8svuyf8yn9uehkxgf2jxdmqf3uxptmtypnf6adl4e4vlsgn8r2y9,BOTH_EMURGO_SEEDS,1,1,235.0999510000000000,235.0999510000000000
stake1u8tvmp83l0cvtjwnv4esn6g69httvle4pqvsxlnyu8vrg3s3ne378,BOTH_EMURGO_SEEDS,1,1,234.3217670000000000,234.3217670000000000
stake1u8u5xrh0d00hw8pk84san8fzyj5u5mdwtexmd6254rsdu8smvzsxp,BOTH_EMURGO_SEEDS,1,1,232.5868440000000000,232.5868440000000000
stake1uxm2wvx44jjljt2xhy5s7960ygfm5q7vty5h6te0g0q6jcqrn7x83,BOTH_EMURGO_SEEDS,1,1,232.3005160000000000,232.3005160000000000
stake1uydyh4uwse8jmnp668wyvwyq6rlrfyzuuttqvd3wq8zv7jgn7llzv,BOTH_EMURGO_SEEDS,1,1,231.8195780000000000,231.8195780000000000
stake1uxy8qf8gl82pd7a9xhf44p5dwr0vc3clfahpgjul0yvpyyqsyhzxq,BOTH_EMURGO_SEEDS,1,1,231.7800000000000000,231.7800000000000000
stake1uyx4n6muk7qcdr6vt40mxx4m5suqz387vxgtkaytthrc9cgkaj9xz,BOTH_EMURGO_SEEDS,1,1,231.7228310000000000,231.7228310000000000
stake1uxlu8t8hx3g9wqu4whk5w0phu20qfrrvgxd2w9vcwe3605qeunyvg,BOTH_EMURGO_SEEDS,1,1,231.5716980000000000,231.5716980000000000
stake1u80xu4sjkym6zal9hn7xetlj355584x57r0h9ah4x8l7wdq6g3wu4,BOTH_EMURGO_SEEDS,1,1,231.3029890000000000,231.3029890000000000
stake1u92jhahfuny34887xy4arzs7gsrjj9e6lls7hq9grgt9c7ckr6ljv,BOTH_EMURGO_SEEDS,3,3,231.2137030000000000,231.2137030000000000
stake1u9vra2a4ndkz9gcrd5yw28daw2fmh4kxa4y2nv84wxk8qasz9gt3z,BOTH_EMURGO_SEEDS,1,1,231.1483000000000000,231.1483000000000000
stake1uyxq0vrzejr6xsql3943sygl7pc80qhk6p33nkhs0fna0agzv8097,BOTH_EMURGO_SEEDS,1,1,231.0857740000000000,231.0857740000000000
stake1uy79j8yecp9p6tcaha235kvfnajx2m775z28s6tzjwfvsxcmm4f2w,BOTH_EMURGO_SEEDS,1,1,230.9717370000000000,230.9717370000000000
stake1ux0myf636vulj42xhtze2xpy82dv9f57nptp70le6f2zsqsqme8pf,BOTH_EMURGO_SEEDS,1,1,230.2260850000000000,230.2260850000000000
stake1u8sxky7k4ky9txjprl6kkm8vn4fwzeg98f4q7s8wlr55yrsqghfpp,BOTH_EMURGO_SEEDS,2,2,230.1697900000000000,230.1697900000000000
stake1u8ucf5glxq206njyexk4m50svl40dtpwz62095w34qgxursl5964j,BOTH_EMURGO_SEEDS,1,1,229.4817310000000000,229.4817310000000000
stake1u8zp47ndqeca9q63yqh43m622ym8cu3g5xd53yfxgu7wm5qj40rhj,BOTH_EMURGO_SEEDS,1,1,228.9326000000000000,228.9326000000000000
stake1uy7llh72nh24wzxa22ynqp2rr3y40gdry26s3czfecdursccg0ena,BOTH_EMURGO_SEEDS,1,1,228.4487070000000000,228.4487070000000000
stake1u9drfmvc29gwj64fcy0hnjx63wf854t4sw8vnea94aeltxszzcsd2,BOTH_EMURGO_SEEDS,1,1,228.0000000000000000,228.0000000000000000
